Point ID;Tag ID;Receptions antenna RC1;Receptions antenna RC2;Receptions antenna D1;Receptions antenna D2;End Time;Start Time;X;Y
318;18;[32, 34, 36, 33, 37, 41, 37, 32, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 25, 26, 35, 34, 29, 32];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 0, 34, 0, 29, 0, 29];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[167, 175, 170, 174, 178, 174, 177, 169, 179, 175, 179, 180, 173, 176, 183, 183, 188, 183, 187, 188, 214, 214, 212, 205];2018-02-20 17:05:35;2018-02-20 17:03:35;464880.667576095;6111250.60664071
360;12;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 32, 31, 36, 33, 34];[0, 0, 31, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 27, 29, 34, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[135, 119, 117, 126, 111, 124, 131, 133, 127, 139, 167, 161, 154, 166, 155, 146, 156, 156, 158, 157, 155, 140, 151, 163];2018-01-28 10:25:15;2018-01-28 10:23:15;464642.738452101;6110872.72827516
385;18;[36, 39, 40, 0, 38, 38, 0, 0, 0, 0, 0, 0, 0, 26, 30, 0, 21, 32, 0, 0, 0, 0, 0, 0];[0, 32, 28, 0, 30, 0, 47, 51, 49, 47, 47, 47, 44, 44, 41, 47, 45, 40, 0, 0, 0, 44, 42, 38];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[203, 203, 203, 198, 199, 171, 226, 233, 229, 226, 198, 234, 235, 217, 206, 208, 208, 222, 223, 226, 226, 227, 226, 216];2018-02-20 17:27:30;2018-02-20 17:25:30;464865.299210546;6110891.0049879
130;18;[48, 42, 37, 36, 35, 39, 45, 43, 44, 39, 39, 44, 42, 0, 43, 44, 40, 44, 41, 39, 48, 48, 49, 50];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 09:25:15;2018-02-20 09:23:15;464124.866925237;6111726.40912672
366;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 0, 0, 34, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[95, 92, 88, 91, 82, 85, 197, 190, 188, 185, 189, 190, 190, 189, 189, 165, 165, 164, 163, 165, 101, 143, 145, 145];2018-02-23 12:02:40;2018-02-23 12:00:40;465154.945005037;6111183.46049443
268;12;[34, 37, 32, 36, 30, 40, 0, 0, 0, 0, 31, 41, 42, 40, 46, 43, 45, 43, 49, 48, 45, 43, 46, 51];[0, 0, 0, 0, 0, 0, 0, 0, 14, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[171, 172, 167, 174, 155, 187, 189, 186, 190, 188, 159, 155, 158, 158, 164, 169, 94, 0, 0, 87, 156, 170, 151, 189];[110, 47, 132, 138, 139, 135, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 08:13:00;2018-01-27 08:11:00;464435.619389092;6111214.2708138
449;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-06-03 11:54:15;2018-06-03 11:52:15;464593.75770855;6110375.92046023
335;18;[45, 47, 49, 49, 50, 49, 41, 51, 50, 48, 50, 49, 43, 48, 47, 47, 35, 35, 47, 0, 46, 47, 49, 49];[37, 45, 44, 47, 43, 41, 0, 46, 44, 45, 47, 44, 47, 45, 0, 0, 49, 50, 0, 34, 36, 34, 0, 0];[0, 37, 29, 23, 0, 0, 28, 30, 44, 29, 36, 0, 33, 0, 41, 0, 77, 56, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 11:11:30;2018-02-20 11:09:30;464420.269183509;6110854.55734889
222;12;[33, 32, 37, 0, 22, 21, 0, 0, 0, 0, 0, 40, 43, 40, 40, 45, 45, 0, 0, 27, 19, 32, 34, 48];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[204, 208, 209, 208, 210, 163, 164, 159, 174, 169, 208, 203, 208, 205, 204, 209, 161, 171, 180, 179, 184, 186, 227, 207];[34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 30, 22, 33, 44, 36, 73, 62];2018-01-27 08:04:45;2018-01-27 08:02:45;464332.008731583;6111384.98466098
450;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 32];[65, 65, 67, 66, 68, 66, 57, 64, 68, 64, 66, 67, 75, 78, 78, 75, 75, 75, 69, 68, 67, 66, 67, 74];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-22 08:38:15;2018-02-22 08:36:15;464679.178769621;6110427.71197684
153;18;[48, 47, 48, 47, 39, 43, 0, 41, 40, 44, 45, 42, 29, 52, 52, 52, 51, 50, 49, 44, 43, 44, 45, 45];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-18 11:46:30;2018-02-18 11:44:30;464176.676380917;6111641.10899826
427;18;[0, 0, 13, 17, 0, 28, 30, 32, 34, 32, 34, 31, 26, 0, 0, 0, 34, 31, 34, 33, 31, 30, 29, 35];[66, 63, 64, 62, 60, 59, 52, 53, 52, 48, 42, 48, 51, 67, 67, 67, 69, 69, 70, 38, 0, 0, 34, 36];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-22 09:56:35;2018-02-22 09:54:35;464627.380393638;6110513.12593795
380;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-06-02 16:18:40;2018-06-02 16:16:40;464438.449637418;6110632.04947118
357;18;[40, 46, 47, 46, 48, 47, 45, 43, 40, 41, 41, 43, 44, 43, 44, 46, 44, 42, 45, 44, 46, 0, 46, 44];[46, 44, 44, 44, 45, 39, 47, 48, 47, 48, 46, 48, 49, 61, 59, 59, 60, 60, 29, 46, 35, 36, 40, 41];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 44, 46, 54, 38, 38, 0, 0, 0, 0, 0, 0];[73, 83, 0, 58, 0, 0, 86, 72, 67, 101, 99, 97, 89, 96, 94, 91, 0, 0, 0, 0, 0, 65, 79, 100];2018-02-20 10:48:15;2018-02-20 10:46:15;464386.647840117;6110717.46205788
157;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 13:43:40;2018-02-23 13:41:40;464518.132373157;6111848.17322302
454;18;[0, 0, 0, 0, 0, 0, 0, 0, 23, 0, 34, 38, 36, 22, 31, 31, 0, 22, 29, 0, 33, 31, 32, 31];[45, 46, 44, 45, 46, 42, 0, 0, 0, 0, 0, 36, 36, 46, 46, 44, 46, 46, 47, 0, 34, 29, 33, 30];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[144, 148, 140, 153, 149, 150, 136, 149, 152, 152, 152, 147, 100, 107, 101, 98, 56, 26, 130, 139, 137, 132, 128, 135];2018-02-22 08:52:40;2018-02-22 08:50:40;465020.599457542;6110634.86882342
390;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[94, 92, 96, 95, 96, 95, 139, 0, 0, 0, 0, 0, 135, 129, 137, 124, 131, 127, 129, 140, 142, 145, 143, 143];2018-02-23 11:44:15;2018-02-23 11:42:15;465292.081950647;6111149.93976932
293;18;[30, 0, 32, 38, 0, 38, 0, 41, 42, 45, 41, 40, 42, 39, 35, 32, 35, 38, 48, 40, 43, 43, 42, 41];[33, 33, 35, 40, 36, 32, 29, 0, 0, 0, 0, 0, 0, 35, 37, 37, 31, 39, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[177, 187, 156, 103, 134, 137, 130, 121, 143, 141, 124, 124, 129, 136, 133, 142, 135, 119, 141, 137, 133, 180, 186, 189];2018-02-22 13:27:35;2018-02-22 13:25:35;464658.097521016;6111232.44128384
197;12;[43, 40, 41, 42, 39, 45, 47, 41, 32, 31, 28, 47, 42, 44, 49, 46, 43, 33, 41, 40, 39, 38, 39, 42];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 07:52:00;2018-01-27 07:50:00;464109.52741085;6111366.80621903
194;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-06-08 15:52:10;2018-06-08 15:50:10;463853.432103251;6111211.41419466
353;18;[43, 36, 42, 35, 36, 39, 37, 36, 42, 43, 45, 40, 39, 40, 39, 39, 39, 43, 35, 36, 38, 39, 39, 40];[0, 0, 0, 32, 38, 38, 34, 39, 39, 34, 34, 36, 42, 44, 38, 38, 42, 42, 48, 50, 49, 48, 50, 49];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 18:48:35;2018-02-23 18:46:35;464045.147127894;6110510.28091178
341;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 44, 0, 33, 44, 48, 0, 0, 34, 0, 31, 0, 0, 0, 33, 33, 40];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[131, 124, 117, 113, 112, 98, 119, 218, 215, 214, 215, 215, 217, 215, 219, 199, 198, 197, 199, 155, 196, 195, 182, 187];2018-02-20 17:11:15;2018-02-20 17:09:15;464932.467224247;6111165.30221168
321;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 12:19:00;2018-02-23 12:17:00;465136.781257718;6111405.96949655
406;18;[32, 39, 38, 34, 33, 35, 42, 40, 37, 40, 40, 37, 36, 42, 39, 37, 42, 40, 41, 43, 39, 38, 37, 42];[43, 42, 38, 43, 44, 51, 49, 51, 49, 50, 50, 50, 51, 52, 52, 48, 52, 45, 0, 33, 28, 36, 29, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[46, 50, 35, 38, 44, 36, 30, 63, 71, 81, 85, 75, 80, 76, 0, 0, 0, 0, 0, 100, 79, 73, 70, 109];2018-02-22 09:45:50;2018-02-22 09:43:50;464746.337516936;6110702.0108395
403;18;[31, 36, 0, 0, 0, 31, 32, 27, 0, 29, 29, 0, 0, 0, 0, 30, 0, 0, 0, 0, 0, 30, 0, 0];[90, 0, 89, 58, 55, 57, 58, 58, 54, 46, 56, 83, 83, 82, 83, 82, 82, 53, 57, 53, 57, 53, 53, 75];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 17:48:20;2018-02-20 17:46:20;464490.250033535;6110546.74748511
464;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-21 09:39:45;2018-02-21 09:37:45;463962.680821394;6109876.37257723
257;12;[0, 0, 0, 0, 0, 27, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 35, 27, 39, 0, 31];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 10:01:45;2018-01-27 09:59:45;463496.611010727;6110644.60863269
405;18;[42, 39, 38, 41, 38, 37, 0, 29, 24, 29, 35, 0, 0, 0, 33, 36, 32, 35, 33, 0, 23, 38, 32, 31];[51, 50, 52, 50, 52, 55, 59, 0, 62, 61, 62, 62, 63, 43, 40, 0, 41, 44, 62, 61, 61, 61, 62, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 50, 30, 0, 0, 0, 0, 0, 0, 75, 78, 78, 90, 98];2018-02-20 17:40:30;2018-02-20 17:38:30;464660.913470481;6110650.22000013
479;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[30, 26, 31, 24, 20, 30, 37, 0, 34, 35, 33, 33, 0, 0, 0, 0, 0, 0, 0, 0, 22, 25, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 160, 158, 156, 159, 161, 0, 16, 37, 68, 46, 64, 56, 142, 144, 142];2018-02-23 09:08:30;2018-02-23 09:06:30;465243.15502263;6110653.13630666
191;12;[126, 124, 121, 127, 126, 118, 131, 127, 126, 122, 126, 127, 126, 126, 126, 128, 130, 128, 128, 128, 133, 129, 127, 126];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 10:45:45;2018-01-27 10:43:45;463597.345083074;6111056.12573111
105;12;[22, 29, 0, 0, 31, 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 17:12:45;2018-01-27 17:10:45;463902.377572077;6111708.22567554
398;18;[0, 0, 31, 0, 0, 16, 32, 0, 27, 13, 19, 27, 29, 0, 14, 0, 0, 0, 31, 27, 0, 0, 24, 0];[0, 0, 0, 0, 0, 0, 60, 54, 56, 57, 56, 59, 58, 57, 53, 55, 56, 56, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 19:12:10;2018-02-20 19:10:10;464063.427327232;6110287.7739659
106;12;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 17:06:15;2018-01-27 17:04:15;463987.716333612;6111760.02317302
473;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-06-03 11:34:45;2018-06-03 11:32:45;464730.975747253;6110342.40861634
244;12;[37, 37, 32, 33, 38, 33, 0, 0, 0, 0, 0, 30, 33, 42, 42, 0, 41, 34, 38, 40, 41, 36, 39, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[197, 194, 194, 196, 193, 161, 168, 171, 172, 174, 195, 194, 198, 199, 198, 201, 105, 94, 85, 108, 71, 87, 73, 83];[76, 21, 48, 46, 0, 0, 0, 0, 0, 0, 42, 51, 0, 79, 68, 0, 53, 63, 64, 70, 102, 91, 88, 96];2018-01-27 08:22:00;2018-01-27 08:20:00;464298.478156768;6111247.77861498
100;12;[36, 31, 39, 0, 34, 35, 33, 26, 31, 32, 0, 0, 31, 32, 41, 43, 44, 30, 33, 0, 35, 38, 30, 47];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 19:42:35;2018-01-27 19:40:35;463475.606767954;6111449.33649844
125;18;[65, 70, 70, 68, 70, 68, 70, 46, 57, 62, 58, 61, 65, 63, 61, 57, 62, 61, 61, 64, 64, 63, 66, 63];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 16:38:10;2018-02-23 16:36:10;463698.089032428;6111467.53048454
261;12;[0, 0, 63, 64, 62, 63, 62, 0, 62, 0, 62, 62, 63, 63, 0, 64, 65, 0, 66, 65, 65, 66, 65, 67];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[33, 0, 0, 23, 49, 0, 0, 0, 0, 0, 0, 23, 47, 26, 25, 18, 0, 0, 0, 0, 0, 0, 0, 29];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 10:19:15;2018-01-27 10:17:15;463838.013453862;6110851.81009583
57;12;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 17:32:15;2018-01-27 17:30:15;463628.074166964;6111775.44498203
103;12;[32, 34, 29, 37, 36, 35, 41, 39, 40, 32, 38, 37, 35, 36, 36, 43, 41, 39, 38, 37, 39, 38, 39, 35];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 17:23:15;2018-01-27 17:21:15;463731.70295855;6111604.62823613
433;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 41, 38, 37, 0, 41, 40, 36, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[124, 124, 126, 120, 123, 119, 126, 123, 160, 147, 146, 146, 143, 149, 150, 147, 0, 41, 68, 67, 70, 114, 127, 118];2018-02-22 09:18:15;2018-02-22 09:16:15;465139.565923137;6110823.85935434
